Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
350115205000010;1;0;621368;621368;0;1;9;27;88;102;31;20;7;1;7;
350115205000011;1;0;739764;739764;0;0;5;27;99;130;46;16;2;0;3;
350115205000012;1;0;478668;478668;0;2;10;37;100;89;21;3;1;0;10;
350115205000013;1;3;301868;300796;1072;1;4;16;49;61;15;12;2;0;3;
350115205000014;3;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350115205000015;3;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350115205000017;3;0;389499;389499;0;3;12;42;71;74;14;4;1;0;18;
350115205000018;8;0;158859;158859;0;2;1;16;28;20;11;2;1;0;8;
350115205000019;8;0;606906;606906;0;5;9;67;115;94;25;13;6;1;2;
350115205000020;1;0;289329;289329;0;0;4;11;48;45;11;11;2;0;4;
350115205000021;1;0;413660;413660;0;0;4;18;44;74;23;9;5;0;3;
350115205000022;1;0;453577;453577;0;0;5;21;69;95;18;9;3;1;4;
350115205000023;1;0;403096;403096;0;3;4;20;37;76;26;9;2;1;5;
350115205000024;3;0;325706;325706;0;1;5;15;45;59;17;5;1;1;4;
350115205000025;8;0;560827;560827;0;6;35;75;119;75;27;9;7;2;28;
350120205000001;1;0;522652;522652;0;1;6;19;70;80;18;14;8;3;62;
350120205000002;1;0;357584;357584;0;6;5;43;125;79;9;5;2;0;7;
350120205000003;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350120205000004;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350120205000005;8;0;212527;212527;0;0;1;16;43;43;3;5;3;1;10;
350120205000006;8;0;129890;129890;0;0;0;27;35;19;4;6;1;0;3;
350120205000007;8;0;112362;112362;0;0;1;18;28;21;9;1;0;0;3;
350120205000008;1;0;189455;189455;0;0;1;21;63;51;4;2;0;0;0;
350120205000009;1;0;170435;170435;0;3;9;33;60;36;4;1;0;0;8;
350120210000001;1;0;112820;112820;0;0;8;23;63;21;1;1;0;0;1;
350120210000002;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350120210000004;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350130105000001;1;1;685848;684848;1000;0;5;11;32;54;49;22;11;7;4;
350130105000002;1;0;667970;667970;0;0;8;25;99;99;30;33;7;1;8;
350130105000003;1;0;347546;347546;0;2;11;46;102;62;9;4;0;0;6;
350130105000004;1;1;524713;524018;695;4;11;92;152;93;17;4;0;0;4;
350130105000005;1;0;329362;329362;0;0;13;38;103;70;4;2;0;0;5;
350130105000006;1;0;415479;415479;0;3;3;42;106;84;11;2;0;1;0;
350130105000007;1;0;525810;525810;0;1;9;58;122;116;18;5;0;0;4;
350130105000008;1;0;640560;640560;0;3;4;41;138;134;22;9;1;0;0;
350130105000009;1;0;560227;560227;0;0;6;30;111;96;31;8;7;1;6;
350130105000010;1;0;625530;625530;0;3;6;32;120;120;21;13;5;0;4;
350130105000011;1;1;473441;472931;510;1;10;26;83;86;15;16;4;0;2;
350130105000012;2;0;374782;374782;0;2;8;31;77;64;13;7;2;1;6;
350130105000013;1;2;336120;335480;640;9;22;94;129;56;7;2;0;0;10;
350130105000014;1;1;172398;171998;400;3;20;62;66;20;3;2;0;0;29;
350130105000015;1;0;257701;257701;0;3;19;81;106;38;3;2;0;0;2;
350130105000016;1;0;218567;218567;0;3;19;55;77;46;1;0;0;0;4;
350130105000017;1;0;276711;276711;0;5;19;67;98;48;5;0;0;0;2;
350130105000019;1;0;302090;302090;0;4;10;61;98;56;7;1;1;0;7;
350130105000020;1;1;282479;281969;510;1;14;66;100;47;7;1;0;1;3;
350130105000021;2;0;452890;452890;0;1;0;2;11;13;9;14;14;8;0;
350130105000022;2;0;694239;694239;0;0;4;31;114;112;32;14;9;0;4;
350130105000023;1;0;868517;868517;0;1;5;40;87;102;43;28;18;3;3;
350130105000024;1;0;542162;542162;0;1;1;18;48;75;32;16;5;1;0;
350130105000025;1;1;540814;539404;1410;1;5;28;86;84;17;18;6;0;5;
350130105000026;1;0;303579;303579;0;3;10;36;96;58;8;1;0;0;2;
350130105000027;8;0;155541;155541;0;0;7;15;30;20;4;0;2;1;5;
350130105000028;8;0;347848;347848;0;0;3;14;35;17;7;3;2;1;1;
350130105000029;8;0;152625;152625;0;0;6;24;52;29;1;3;0;0;0;
350130105000030;8;0;240467;240467;0;2;4;29;68;40;4;3;1;2;2;
350130105000031;8;1;351176;351176;0;0;2;17;53;58;19;10;3;1;5;
350130110000001;1;0;219294;219294;0;3;8;34;80;34;6;0;0;1;5;
350130110000002;8;0;138575;138575;0;2;4;26;50;21;1;1;2;0;2;
350130110000003;8;1;63011;62061;950;0;1;19;12;11;3;0;0;1;0;
350130110000004;8;0;23430;23430;0;0;1;6;10;7;0;0;0;0;0;
350140005000001;1;0;344321;344321;0;5;10;41;99;52;16;7;3;1;6;
350140005000002;1;0;356942;356942;0;2;8;41;97;60;11;5;4;1;9;
350140005000003;1;0;547683;547683;0;2;5;37;118;93;20;12;3;0;4;
350140005000004;1;0;72484;72484;0;0;2;15;36;8;0;0;0;0;0;
350140005000005;1;0;68330;68330;0;3;8;25;29;6;1;0;0;0;4;
350140005000006;8;0;16045;16045;0;0;1;4;9;1;0;0;0;0;0;
350140005000007;8;0;41010;41010;0;0;2;9;5;2;2;1;2;0;0;
350140005000008;8;0;31718;31718;0;1;0;7;12;5;0;0;1;0;0;
350140005000009;8;0;58745;58745;0;0;4;11;11;11;0;0;1;0;1;
350150905000001;1;1;481848;479828;2020;1;7;79;118;62;22;10;1;0;3;
350150905000002;1;0;364798;364798;0;7;15;56;106;69;10;5;0;0;7;
350150905000003;1;1;301736;300336;1400;1;3;40;86;54;12;3;0;0;0;
350150905000004;1;0;83437;83437;0;0;3;4;20;11;5;1;2;0;1;
350150905000005;8;0;168770;168770;0;0;0;14;22;13;2;2;0;2;0;
350150905000007;8;0;100725;100725;0;0;2;4;12;9;1;0;2;1;2;
350160805000001;1;0;605273;605273;0;1;0;5;10;36;25;38;23;8;3;
350160805000002;1;4;996142;991392;4750;1;0;7;27;63;62;54;41;11;57;
350160805000003;1;0;807415;807415;0;0;1;1;18;40;38;47;35;10;1;
350160805000004;1;0;643090;643090;0;0;0;1;11;36;40;34;27;8;4;
350160805000005;1;1;1018706;1017806;900;0;1;13;54;105;51;48;33;7;6;
350160805000006;1;1;724076;723204;872;0;1;8;26;73;40;35;18;0;0;
350160805000007;1;0;1031642;1031642;0;0;2;14;30;60;49;36;27;7;61;
350160805000008;1;1;891150;890050;1100;0;1;9;58;87;52;42;20;7;2;
350160805000009;1;0;571893;571893;0;0;0;4;29;87;37;28;18;3;1;
350160805000010;1;0;916557;916557;0;0;0;2;9;29;34;35;45;13;0;
350160805000011;1;0;1759983;1759983;0;0;0;2;8;29;29;43;52;32;0;
350160805000012;1;0;581572;581572;0;0;1;7;11;52;25;35;18;4;1;
350160805000013;1;0;873496;873496;0;0;0;4;19;45;22;29;33;16;5;
350160805000014;1;0;2004551;2004551;0;0;0;3;21;58;47;48;41;46;4;
350160805000015;1;0;1951076;1951076;0;0;0;3;15;46;43;47;53;42;0;
350160805000016;1;0;654859;654859;0;0;1;3;31;70;34;26;13;3;1;
350160805000017;1;0;991612;991612;0;0;0;3;19;59;38;57;44;7;3;
350160805000018;1;0;927006;927006;0;0;1;4;30;62;33;36;19;9;1;
350160805000019;1;0;917385;917385;0;0;1;16;39;85;69;51;20;3;6;
350160805000020;1;0;339423;339423;0;1;1;10;27;67;22;8;5;1;5;
350160805000021;1;0;620046;620046;0;0;4;10;41;90;42;19;8;4;3;
350160805000022;1;0;549441;549441;0;0;1;11;44;102;31;15;6;2;3;
350160805000023;1;0;808206;808206;0;0;0;13;65;94;43;43;15;3;2;
350160805000024;1;0;1424985;1424985;0;0;1;4;19;60;54;74;38;16;2;
350160805000025;1;0;1662990;1662990;0;0;1;2;10;29;41;71;47;26;0;
350160805000026;1;0;1780427;1780427;0;0;0;1;6;42;36;61;53;26;3;
350160805000027;1;0;3327315;3327315;0;0;0;3;15;72;83;126;104;38;2;
350160805000028;1;0;789595;789595;0;2;3;18;53;87;41;32;10;6;34;
350160805000029;1;0;823600;823600;0;0;1;8;26;79;53;37;23;7;1;
350160805000030;1;0;689484;689484;0;0;0;7;24;82;56;38;18;1;3;
350160805000031;1;0;887025;887025;0;0;0;4;35;75;37;50;27;2;2;
350160805000032;1;1;1479458;1479458;0;0;1;1;37;92;65;53;43;20;3;
350160805000033;1;1;515211;514311;900;1;2;6;23;48;32;27;14;3;3;
350160805000034;1;0;1733599;1733599;0;1;0;7;18;70;51;69;53;27;2;
350160805000035;1;0;939003;939003;0;0;1;3;17;33;37;38;30;16;1;
350160805000036;1;0;536799;536799;0;0;0;4;35;85;35;24;11;0;3;
350160805000037;1;0;661132;661132;0;0;0;7;28;106;37;35;8;3;1;
350160805000038;1;0;1103980;1103980;0;0;0;1;17;54;42;52;36;13;1;
350160805000039;1;0;851550;851550;0;0;0;5;19;64;51;41;22;9;0;
350160805000040;1;0;1922021;1922021;0;0;0;2;9;27;18;23;48;34;2;
350160805000041;1;0;1054585;1054585;0;0;0;3;15;35;33;38;37;12;2;
350160805000042;1;1;1225421;1224421;1000;0;0;3;14;54;48;46;44;24;2;
350160805000043;1;0;469005;469005;0;0;3;6;36;73;19;18;9;1;0;
350160805000044;1;0;462680;462680;0;0;0;10;24;45;18;14;12;6;0;
350160805000045;1;0;687872;687872;0;0;1;4;34;70;31;35;24;3;2;
350160805000046;1;3;1454822;1448202;6620;0;0;8;37;88;74;70;61;7;1;
350160805000047;1;0;330617;330617;0;1;1;5;41;60;19;15;4;1;8;
350160805000048;1;0;1340039;1340039;0;0;1;12;56;118;80;63;39;5;7;
350160805000049;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350160805000050;1;0;1932313;1932313;0;0;3;8;92;212;128;93;38;13;5;
350160805000051;1;1;1222164;1220664;1500;0;2;17;93;178;88;48;13;1;1;
350160805000052;1;2;727344;724144;3200;0;0;1;28;78;40;38;22;2;2;
350160805000053;1;0;1107657;1107657;0;0;0;11;45;119;50;37;18;7;2;
350160805000054;1;0;1007064;1007064;0;0;1;4;23;74;67;48;25;3;5;
350160805000055;1;0;654928;654928;0;0;0;6;37;79;40;20;11;3;9;
350160805000056;1;0;467496;467496;0;0;2;9;45;83;33;13;7;0;1;
350160805000057;1;0;334346;334346;0;0;4;25;45;63;13;12;1;0;42;
350160805000058;1;0;572236;572236;0;1;4;16;56;106;47;18;3;0;4;
350160805000059;1;0;461856;461856;0;1;5;15;54;93;25;13;2;0;4;
350160805000060;1;1;762545;761545;1000;1;0;9;52;122;44;22;14;0;5;
350160805000061;1;1;696187;694547;1640;0;0;9;49;89;47;29;15;2;2;
350160805000062;1;0;2359141;2359141;0;2;0;18;53;190;98;93;78;20;3;
350160805000063;1;1;591404;590704;700;0;2;12;57;119;22;23;11;1;4;
350160805000064;1;0;482661;482661;0;0;1;10;58;86;34;8;5;0;3;
350160805000065;1;0;528609;528609;0;0;1;6;29;66;22;15;20;1;2;
350160805000066;1;0;935785;935785;0;0;0;5;24;52;33;43;32;11;0;
350160805000067;1;0;900965;900965;0;0;1;11;60;108;63;34;12;4;1;
350160805000068;1;0;1083700;1083700;0;0;0;11;79;118;59;43;16;2;6;
350160805000069;1;1;2324263;2320663;3600;0;0;2;25;82;92;107;90;29;2;
350160805000070;1;0;761704;761704;0;0;1;12;58;88;33;26;20;3;6;
350160805000071;1;1;1352871;1351321;1550;0;0;4;36;109;66;71;44;9;1;
350160805000072;1;1;934138;934138;0;0;0;7;39;109;48;37;17;5;7;
350160805000073;1;0;835057;835057;0;0;0;13;54;118;58;30;13;0;5;
350160805000074;1;0;886494;886494;0;0;0;9;58;98;58;30;21;1;2;
350160805000075;1;1;881639;880239;1400;0;0;4;42;115;57;43;23;1;4;
350160805000076;1;0;415696;415696;0;0;0;5;36;59;19;19;5;1;2;
350160805000077;1;0;992360;992360;0;0;0;1;22;60;57;55;31;10;2;
350160805000078;1;0;1068840;1068840;0;0;0;14;50;123;66;42;20;2;1;
350160805000079;1;0;936510;936510;0;0;0;7;31;102;47;42;22;3;5;
350160805000080;1;0;718099;718099;0;0;2;8;27;87;44;32;11;3;1;
350160805000081;1;0;722959;722959;0;0;1;7;34;90;43;31;10;2;2;
350160805000082;1;0;702582;702582;0;0;2;6;42;87;28;27;19;5;0;
350160805000083;1;1;674859;674309;550;0;0;5;32;72;45;22;14;3;2;
350160805000084;1;0;1946196;1946196;0;0;0;4;20;69;66;96;71;22;7;
350160805000085;1;0;1008834;1008834;0;1;0;2;16;38;35;41;32;14;2;
350160805000086;1;0;1198419;1198419;0;0;0;4;37;85;46;48;29;10;2;
350160805000087;1;0;2601107;2601107;0;0;0;5;12;56;57;90;107;31;1;
350160805000088;1;0;1083270;1083270;0;0;0;5;31;73;32;39;35;5;9;
350160805000089;1;0;1438491;1438491;0;0;0;8;38;93;46;56;48;12;0;
350160805000090;1;0;732978;732978;0;0;1;4;40;103;46;20;13;3;1;
350160805000091;1;0;620939;620939;0;0;0;5;33;48;39;21;17;3;0;
350160805000092;1;0;426143;426143;0;0;2;3;24;94;28;20;2;0;3;
350160805000093;1;0;408849;408849;0;0;0;4;33;59;21;21;5;0;3;
350160805000094;1;0;742805;742805;0;0;3;10;41;73;51;21;11;2;37;
350160805000095;1;1;463572;463572;0;0;0;5;51;89;33;17;7;0;3;
350160805000096;1;0;458434;458434;0;0;1;11;37;84;33;19;3;0;3;
350160805000097;1;2;940175;937075;3100;0;1;10;70;138;61;33;7;2;4;
350160805000098;1;0;392429;392429;0;0;1;19;51;81;21;10;0;1;0;
350160805000099;1;0;779913;779913;0;0;1;5;25;83;68;43;11;2;2;
350160805000100;1;0;722832;722832;0;0;1;34;100;154;37;11;3;0;2;
350160805000101;1;0;370848;370848;0;1;1;15;70;69;20;5;4;0;5;
350160805000102;1;0;828852;828852;0;0;3;13;77;169;45;15;5;0;1;
350160805000103;1;0;788328;788328;0;0;0;19;69;120;54;24;3;0;3;
350160805000104;1;0;1022848;1022848;0;0;1;19;78;180;57;29;8;1;3;
350160805000105;1;0;1002394;1002394;0;0;0;5;38;125;64;43;21;1;3;
350160805000106;1;0;1216471;1216471;0;0;1;11;85;178;80;40;8;1;1;
350160805000107;1;0;1178258;1178258;0;0;5;16;97;176;71;32;11;0;24;
350160805000108;1;1;800603;799503;1100;0;1;5;48;84;44;38;11;5;2;
350160805000109;1;0;320346;320346;0;0;2;9;30;67;24;7;1;0;5;
350160805000110;1;0;616502;616502;0;0;3;12;67;111;41;17;4;0;3;
350160805000111;1;0;29339;29339;0;0;0;2;5;7;1;0;0;0;0;
350160805000112;1;0;998020;998020;0;0;2;17;73;134;42;33;16;4;2;
350160805000113;1;0;908111;908111;0;2;1;9;53;122;51;35;9;2;3;
350160805000114;1;0;615193;615193;0;0;1;22;37;81;37;27;17;2;37;
350160805000115;1;0;580129;580129;0;0;1;15;46;105;41;18;6;0;1;
350160805000116;1;1;635347;633547;1800;0;2;9;28;77;34;36;16;1;4;
350160805000117;1;1;464744;462314;2430;0;2;11;54;82;22;17;4;1;3;
350160805000118;1;1;816230;812230;4000;0;2;14;43;122;60;26;5;3;3;
350160805000119;1;1;713780;713780;0;0;0;9;53;117;41;22;6;0;4;
350160805000120;1;1;907502;904102;3400;1;1;21;98;136;56;34;10;2;3;
350160805000121;1;0;502801;502801;0;1;0;5;36;81;27;22;4;1;0;
350160805000122;1;0;759056;759056;0;0;1;11;82;130;47;20;4;2;7;
350160805000123;1;0;509101;509101;0;0;0;9;38;78;26;18;7;1;0;
350160805000124;1;0;1017051;1017051;0;0;0;4;23;69;43;50;38;12;1;
350160805000125;1;0;682261;682261;0;1;1;16;55;99;37;20;13;2;7;
350160805000126;1;0;717261;717261;0;0;0;10;49;122;45;22;8;2;2;
350160805000127;1;0;692232;692232;0;0;1;7;50;92;37;23;4;4;3;
350160805000128;1;2;447030;441730;5300;0;5;20;68;93;21;8;4;0;1;
350160805000129;1;0;485790;485790;0;0;1;19;69;101;20;13;2;0;0;
350160805000130;1;2;928035;925525;2510;0;1;6;59;140;50;26;13;3;2;
350160805000131;1;1;494082;492382;1700;1;6;14;54;93;31;12;2;0;2;
350160805000132;1;0;625990;625990;0;0;2;19;74;138;48;4;3;1;2;
350160805000133;1;0;621058;621058;0;1;4;12;64;127;46;14;1;0;2;
350160805000134;1;0;593382;593382;0;0;2;20;70;117;34;5;6;0;0;
350160805000135;1;2;715152;711892;3260;0;1;1;22;43;44;44;29;5;2;
350160805000136;1;0;859992;859992;0;0;0;1;14;42;67;51;42;4;1;
350160805000137;1;1;653966;653066;900;0;2;11;41;69;42;21;15;4;5;
350160805000138;1;0;557528;557528;0;2;8;38;107;113;28;12;1;0;7;
350160805000139;1;1;815564;814364;1200;1;9;54;166;176;28;9;0;0;8;
350160805000140;1;0;700353;700353;0;7;35;98;189;128;7;6;0;0;30;
350160805000141;1;0;451964;451964;0;1;3;19;68;69;25;11;3;1;3;
350160805000142;1;0;490070;490070;0;1;14;28;97;114;21;7;1;0;18;
350160805000143;1;0;726493;726493;0;4;4;32;107;128;48;17;4;0;6;
350160805000144;1;1;472415;472115;300;3;3;10;47;82;32;13;3;0;9;
350160805000145;1;1;525044;523444;1600;0;6;13;83;122;26;18;0;0;1;
350160805000146;1;2;347991;345291;2700;0;0;12;38;76;18;7;4;1;1;
350160805000147;1;0;464383;464383;0;0;4;13;68;91;17;10;4;1;4;
350160805000148;1;0;399547;399547;0;1;2;11;47;83;26;9;1;0;2;
350160805000149;1;0;405415;405415;0;0;0;8;43;106;23;11;2;0;0;
350160805000150;1;0;368671;368671;0;0;0;10;45;63;28;12;2;0;0;
350160805000151;1;0;611894;611894;0;0;0;10;67;121;33;16;6;1;1;
350160805000152;1;0;397302;397302;0;0;1;14;43;83;23;17;3;0;2;
350160805000153;1;0;601462;601462;0;0;1;10;62;104;39;24;9;1;7;
350160805000154;1;0;599906;599906;0;0;0;14;36;118;40;17;8;0;1;
350160805000155;1;0;564634;564634;0;1;1;5;35;100;49;24;3;1;1;
350160805000156;1;0;414722;414722;0;0;0;6;55;77;21;14;3;1;4;
350160805000157;1;0;948861;948861;0;0;0;10;45;111;54;41;17;2;2;
350160805000158;1;0;1230368;1230368;0;0;2;1;30;137;56;57;21;3;3;
350160805000159;1;0;856516;856516;0;0;1;2;27;81;50;42;9;4;1;
350160805000160;1;1;832381;830281;2100;1;0;9;41;108;54;23;14;0;2;
350160805000161;1;0;626177;626177;0;0;2;4;26;78;40;18;12;2;0;
350160805000162;1;1;1227557;1226557;1000;0;0;8;44;116;63;50;28;2;2;
350160805000163;1;0;731007;731007;0;1;0;3;14;54;38;34;17;3;3;
350160805000164;1;0;897134;897134;0;0;2;15;66;117;75;31;8;0;3;
350160805000165;1;0;1260039;1260039;0;0;0;8;42;118;69;62;31;4;4;
350160805000166;1;0;980951;980951;0;1;1;9;75;158;49;41;15;1;2;
350160805000167;1;0;1121757;1121757;0;0;3;6;70;132;52;35;24;3;6;
350160805000168;1;0;1074915;1074915;0;0;0;7;33;76;51;49;27;5;1;
350160805000169;1;0;621716;621716;0;0;0;14;49;111;35;13;6;2;0;
350160805000170;1;0;838777;838777;0;0;1;10;64;109;52;28;11;3;3;
350160805000171;1;1;754977;753677;1300;0;2;11;72;128;53;29;9;0;1;
350160805000172;1;1;222913;222113;800;0;0;3;31;45;16;4;2;0;0;
350160805000173;1;0;953467;953467;0;1;3;16;146;191;48;31;4;1;21;
350160805000174;1;0;469541;469541;0;0;1;9;47;113;26;6;0;0;2;
350160805000175;1;0;406391;406391;0;0;2;14;55;76;33;6;0;1;4;
350160805000176;1;0;496913;496913;0;1;0;15;54;97;26;13;3;0;6;
350160805000177;1;0;408700;408700;0;0;2;13;66;88;14;4;0;0;7;
350160805000178;1;1;494197;493947;250;0;1;15;82;118;23;5;1;0;7;
350160805000179;1;6;603550;599388;4162;6;17;44;107;116;22;10;2;0;24;
350160805000180;1;0;494506;494506;0;1;1;14;83;101;22;5;0;0;2;
350160805000181;1;1;790405;789405;1000;1;2;27;123;161;44;18;0;0;10;
350160805000182;1;0;461257;461257;0;0;2;15;98;93;22;6;1;0;4;
350160805000183;1;2;521321;519621;1700;1;1;21;72;99;24;5;1;0;6;
350160805000184;1;0;507096;507096;0;2;7;19;82;101;26;3;0;0;8;
350160805000185;1;1;509161;507561;1600;1;2;22;89;102;25;3;0;0;5;
350160805000186;1;1;547769;546169;1600;0;0;19;71;115;32;9;1;0;1;
350160805000187;1;0;696475;696475;0;1;3;27;110;132;28;7;2;1;6;
350160805000188;1;0;402699;402699;0;1;1;20;61;90;26;5;0;0;3;
350160805000189;1;0;469207;469207;0;0;1;18;59;110;27;2;1;0;5;
350160805000190;1;0;406635;406635;0;1;3;26;72;88;13;2;0;0;8;
350160805000191;1;1;332589;331879;710;1;3;36;79;78;9;1;0;0;9;
350160805000192;1;1;1433005;1431505;1500;3;12;56;215;318;56;27;4;0;9;
350160805000193;1;0;1145938;1145938;0;0;1;13;79;175;57;40;11;0;4;
350160805000194;1;0;1112326;1112326;0;6;1;8;69;190;67;30;7;1;4;
350160805000195;1;0;553505;553505;0;0;0;21;61;103;55;15;2;0;2;
350160805000196;1;0;696054;696054;0;0;4;15;88;127;42;15;3;0;2;
350160805000197;1;0;755084;755084;0;1;2;24;85;162;49;15;1;0;1;
350160805000198;1;0;645641;645641;0;0;3;18;69;132;51;18;1;1;2;
350160805000199;1;0;439663;439663;0;0;2;13;40;86;31;9;3;0;1;
350160805000200;1;0;662876;662876;0;0;5;34;90;155;20;6;0;0;9;
350160805000201;1;0;704434;704434;0;1;1;19;60;150;56;21;2;0;6;
350160805000202;1;0;680052;680052;0;0;2;10;57;131;42;17;2;2;0;
350160805000203;1;0;619915;619915;0;0;4;17;89;109;44;16;2;0;5;
350160805000204;1;2;598925;596666;2259;0;0;41;150;128;28;4;0;0;8;
350160805000205;1;0;562762;562762;0;0;12;32;116;129;20;3;0;0;8;
350160805000206;1;1;585033;585033;0;0;2;11;72;121;35;9;2;0;3;
350160805000207;1;0;544114;544114;0;0;0;18;61;133;30;15;0;0;3;
350160805000208;1;0;524811;524811;0;0;0;20;94;121;30;6;1;0;2;
350160805000209;1;0;497174;497174;0;0;1;23;74;102;27;11;2;0;10;
350160805000210;1;1;1215540;1214230;1310;0;5;25;151;213;72;30;5;0;3;
350160805000211;1;0;721266;721266;0;0;5;25;123;157;41;7;1;0;5;
350160805000212;1;0;1102463;1102463;0;1;1;24;105;208;65;23;6;0;6;
350160805000213;1;0;526513;526513;0;0;0;9;65;100;32;15;0;0;1;
350160805000214;1;0;503933;503933;0;1;2;18;69;93;33;7;1;0;14;
350160805000215;1;0;632802;632802;0;0;1;12;70;127;35;12;4;3;6;
350160805000216;1;0;542896;542896;0;2;3;23;78;108;31;4;2;0;18;
350160805000217;1;0;1304377;1304377;0;0;5;24;138;187;71;41;14;4;1;
350160805000218;1;0;1974767;1974767;0;0;2;13;34;78;48;45;40;21;0;
350160805000219;1;0;2245597;2245597;0;0;1;1;15;35;26;53;67;42;1;
350160805000220;1;0;211141;211141;0;0;1;1;18;13;7;6;6;1;1;
350160805000221;1;1;535824;535024;800;0;1;5;12;44;20;22;13;4;0;
350160805000222;1;0;933301;933301;0;0;3;25;101;114;22;6;3;1;4;
350160805000223;1;1;428217;427197;1020;1;1;29;62;90;29;9;2;1;3;
350160805000224;1;0;528183;528183;0;0;4;37;90;102;28;10;2;0;9;
350160805000225;1;0;348105;348105;0;1;3;54;84;69;5;2;0;0;11;
350160805000226;1;0;613076;613076;0;0;6;18;62;89;28;18;11;2;1;
350160805000227;1;0;736463;736463;0;1;3;28;94;142;44;19;1;3;4;
350160805000228;1;1;671409;670899;510;1;10;46;136;122;21;15;1;0;10;
350160805000229;1;0;779026;779026;0;5;14;59;141;150;25;5;5;1;47;
350160805000230;1;0;648570;648570;0;1;6;60;146;156;17;6;2;0;15;
350160805000231;1;0;547485;547485;0;0;6;32;86;123;31;3;5;0;12;
350160805000232;1;0;1027696;1027696;0;0;2;11;43;145;53;45;13;0;4;
350160805000233;1;0;539174;539174;0;6;23;63;144;102;10;1;0;0;7;
350160805000234;1;0;1087756;1087756;0;0;1;6;47;103;59;50;26;4;16;
350160805000235;1;0;2936351;2936351;0;0;0;5;25;74;77;83;84;34;3;
350160805000236;1;0;458744;458744;0;1;2;25;70;95;28;6;0;0;1;
350160805000237;1;0;1568085;1568085;0;0;5;21;98;211;93;55;25;5;5;
350160805000238;1;0;821811;821811;0;0;0;9;82;123;57;17;5;2;5;
350160805000239;1;0;832087;832087;0;0;1;11;55;126;41;28;9;1;1;
350160805000240;1;0;635990;635990;0;4;4;29;134;126;23;8;1;0;1;
350160805000241;8;16;237084;227334;9750;1;12;31;49;36;9;4;1;0;15;
350160805000242;6;0;250244;250244;0;0;4;18;34;29;17;9;4;0;10;
350160805000243;1;0;1051303;1051303;0;0;1;15;76;138;75;39;14;0;1;
350160805000244;1;0;941309;941309;0;0;0;1;25;96;57;34;19;2;2;
350160805000245;1;0;958862;958862;0;0;0;10;32;101;63;34;15;3;0;
350160805000246;1;0;683699;683699;0;1;3;25;108;142;36;17;1;0;3;
350160805000247;1;0;765735;765735;0;0;3;17;73;145;46;18;9;0;6;
350160805000248;1;0;851945;851945;0;0;1;11;58;150;53;25;6;1;1;
350160805000249;1;0;634709;634709;0;0;1;6;42;97;51;20;4;0;0;
350160805000250;1;0;779548;779548;0;0;1;17;65;112;54;41;9;0;4;
350160805000251;1;0;492983;492983;0;0;1;19;76;89;16;10;3;1;2;
350160805000252;1;0;274149;274149;0;0;3;26;68;57;9;0;0;0;2;
350160805000253;1;0;1705312;1705312;0;0;0;2;19;36;11;45;64;23;2;
350160805000254;1;1;724393;723893;500;0;1;24;65;132;37;18;12;2;5;
350160805000255;1;0;170488;170488;0;0;0;3;25;24;9;10;0;0;1;
350160805000256;1;0;446141;446141;0;1;1;19;69;88;18;6;1;0;10;
350160805000257;1;1;760685;759185;1500;0;2;9;65;117;55;26;7;1;1;
350160805000258;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
350160805000259;1;0;421429;421429;0;2;11;33;81;77;22;9;1;0;2;
350160805000260;1;0;277378;277378;0;1;2;14;50;67;16;3;0;0;2;
350160805000261;1;0;233650;233650;0;0;1;14;69;47;0;1;0;0;7;
350170705000001;1;1;475683;475533;150;0;2;9;35;86;37;17;6;0;0;
350170705000002;1;0;390418;390418;0;1;3;10;50;62;26;17;3;0;2;
350170705000003;1;0;1022538;1022538;0;2;6;20;87;133;50;37;17;2;10;
350170705000004;1;0;440846;440846;0;0;0;10;58;69;26;13;3;0;3;
350170705000005;1;2;612611;610961;1650;0;1;9;41;97;45;19;6;0;0;
350170705000006;1;0;275480;275480;0;3;7;14;55;43;12;7;1;0;40;
350170705000007;1;0;373448;373448;0;2;2;26;70;67;12;10;2;1;22;
350170705000008;1;0;495073;495073;0;2;9;44;105;94;19;9;1;0;6;
350170705000009;1;0;447027;447027;0;1;12;34;99;92;22;6;2;0;18;
350170705000010;1;0;411361;411361;0;1;4;29;83;83;12;7;1;1;6;
350170705000011;1;0;394235;394235;0;2;10;60;87;70;4;8;2;1;29;
350170705000012;1;0;444569;444569;0;8;29;76;110;82;13;3;1;0;15;
350170705000013;1;0;523327;523327;0;0;4;17;70;87;27;14;10;0;1;
